8.136121	0.4	12.	-91.37	35.904603	-6.
6.802779	0.4	12.	-174.91	99.673491	-172.
5.745097	0.4	12.	-155.33	93.389069	-172.
5.109749	0.4	12.	-133.47	93.346645	-171.
5.964236	0.4	12.	-188.847841	81.22	-171.
5.607062	0.4	12.	-193.51	41.42	-167.725759
6.949268	0.4	12.	-74.657936	144.17	-164.
6.921792	0.4	12.	-90.07	142.21	-170.89264
5.175522	0.4	12.	-123.35	110.412974	-166.
7.435104	0.4	12.	-125.58411	123.29	-166.
5.334379	0.4	12.	-101.16	110.25	-170.299198
4.482092	0.4	12.	-91.37	125.899945	-166.
6.243361	0.4	12.	-79.826442	111.22	-166.
5.610715	0.4	12.	-75.06	122.253308	-166.
6.44061	0.4	12.	-61.02	123.95	-169.63248
5.282973	0.4	12.	-82.23	133.204725	-166.
4.50982	0.4	12.	-115.19	40.12	-167.859206
6.706873	0.4	12.	-71.47	75.359446	-163.
5.364475	0.4	12.	-155.98	27.4	-162.743477
4.877936	0.4	12.	-170.974318	28.7	-163.
4.872237	0.4	12.	-149.44722	36.21	-163.
6.531503	0.4	12.	-160.060557	47.62	-163.
5.455799	0.4	12.	-144.24	45.01	-165.40278
6.274182	0.4	12.	-138.899106	105.03	-163.
4.929207	0.4	12.	-150.11	110.25	-166.942551
5.651776	0.4	12.	-159.25	122.64	-166.969446
5.119081	0.4	12.	-180.424946	111.22	-163.
7.141175	0.4	12.	-208.52	86.76	-168.868156
4.940112	0.4	12.	-210.48	74.267479	-163.
4.533653	0.4	12.	-209.065065	38.81	-159.
5.240688	0.4	12.	-127.92	17.381169	-159.
5.905511	0.4	12.	-121.72	29.36	-156.913999
6.094651	0.4	12.	-88.029918	37.51	-159.
5.732161	0.4	12.	-95.29	49.913283	-159.
7.681715	0.4	12.	-64.61	36.21	-164.519035
4.718524	0.4	12.	-41.095617	88.07	-158.
4.770244	0.4	12.	-42.562381	78.61	-158.
4.946233	0.4	12.	-58.41	76.32	-156.430401
7.513613	0.4	12.	-60.7	90.971193	-158.
5.402225	0.4	12.	-46.01	96.87	-160.576069
5.231993	0.4	12.	-149.78	99.882841	-158.
5.071806	0.4	12.	-183.07	96.55	-161.037265
5.147961	0.4	12.	-171.65	97.85	-160.403468
4.913651	0.4	12.	-128.25	130.636575	-156.
6.929499	0.4	12.	-139.99	133.176897	-155.
6.696587	0.4	12.	-155.01	-4.454092	-155.
4.916137	0.4	12.	-144.24	1.671325	-155.
5.211734	0.4	12.	-156.31	9.239512	-155.
4.53581	0.4	12.	-199.06	39.520983	-155.
4.644117	0.4	12.	-206.89	65.848098	-155.
5.536785	0.4	12.	-175.457734	77.96	-167.
4.960245	0.4	12.	-102.47	24.114171	-165.
5.013035	0.4	12.	-102.930298	41.75	-165.
5.674368	0.4	12.	-164.8	126.55	-157.815197
4.620327	0.4	12.	-183.923033	31.64	-161.
5.05994	0.4	12.	-183.07	42.213698	-161.
5.143264	0.4	12.	-194.16	74.04	-163.912025
5.261808	0.4	12.	-195.14	89.7	-158.246271
4.914844	0.4	12.	-147.83	78.28	-155.710213
5.283219	0.4	12.	-155.98	73.555324	-160.
7.182101	0.4	12.	-157.94	86.816333	-160.
4.709889	0.4	12.	-145.476015	87.41	-159.
4.68884	0.4	12.	-85.444163	145.8	-159.
6.455613	0.4	12.	-58.74	131.77	-155.037368
5.542442	0.4	12.	-129.559976	112.53	-155.
5.071454	0.4	12.	-121.39	119.991729	-154.
6.162947	0.4	12.	-97.57	138.319829	-153.
6.508661	0.4	12.	-66.9	115.388175	-154.
4.995572	0.4	12.	-81.824973	137.32	-154.
6.401764	0.4	12.	-134.348219	69.47	-155.
4.55976	0.4	12.	-103.12	47.62	-152.385414
6.038256	0.4	12.	-96.92	19.702071	-154.
5.640725	0.4	12.	-87.13	27.136286	-153.
5.661551	0.4	12.	-207.87	46.64	-148.603489
4.802088	0.4	12.	-166.326172	104.37	-152.
4.8771	0.4	12.	-178.5	104.05	-154.528434
5.735994	0.4	12.	-173.93	115.202353	-152.
5.69403	0.4	12.	-153.898317	114.81	-152.
5.265876	0.4	12.	-139.02	106.33	-151.413517
4.912612	0.4	12.	-149.46	35.55	-152.933205
4.647781	0.4	12.	-167.73	25.12	-150.114455
4.645637	0.4	12.	-168.06	34.57	-148.207103
5.251291	0.4	12.	-186.99	91.485496	-151.
5.115036	0.4	12.	-72.072889	152.97	-151.
6.238337	0.4	12.	-208.06424	86.76	-150.
5.73444	0.4	12.	-66.24	15.66	-154.852007
4.879069	0.4	12.	-52.54	39.79	-150.400345
5.803978	0.4	12.	-153.37	133.08	-153.74517
6.106818	0.4	12.	-111.342934	149.39	-149.
5.357741	0.4	12.	-189.404908	31.96	-149.
5.295017	0.4	12.	-157.788679	76.32	-149.
7.033721	0.4	12.	-119.11	8.255528	-149.
4.840245	0.4	12.	-149.13	15.98	-150.547719
5.12496	0.4	12.	-214.72	76.	-148.616079
6.227315	0.4	12.	-191.55	6.874812	-148.
5.87622	0.4	12.	-182.514986	22.51	-148.
7.219049	0.4	12.	-223.293909	65.23	-148.
7.394933	0.4	12.	-68.53	57.851952	-147.
6.701767	0.4	12.	-45.03	55.12	-148.751473
5.793373	0.4	12.	-43.73	67.52	-151.725206
6.686754	0.4	12.	-37.838078	78.28	-147.
5.562324	0.4	12.	-42.1	89.7	-143.865338
5.35667	0.4	12.	-48.3	103.786423	-147.
4.835382	0.4	12.	-84.85	153.059986	-146.
5.957151	0.4	12.	-177.52	133.772539	-144.
5.002796	0.4	12.	-143.58	143.52	-146.946289
5.386199	0.4	12.	-133.426998	142.54	-144.
5.583244	0.4	12.	-149.46	-3.105658	-144.
4.481912	0.4	12.	-141.63	5.87	-141.2175
4.607924	0.4	12.	-208.492805	34.25	-144.
