4.814193	0.4	12.	-65.27	-88.07	9.10997
5.47854	0.4	12.	-59.86303	-44.36	13.53
5.573282	0.4	12.	-71.47	-51.21	13.45523
5.391985	0.4	12.	-80.889694	-102.74	14.72
7.314858	0.4	12.	-84.19	-135.69	13.849569
5.510265	0.4	12.	-76.03	-146.145874	18.14
4.678231	0.4	12.	-51.89	-114.306575	18.25
5.680149	0.4	12.	-47.123757	-139.93	18.82
6.685982	0.4	12.	-41.12	-128.147335	19.22
5.496712	0.4	12.	-26.43	-127.302664	21.66
5.186408	0.4	12.	-29.37	-103.72	36.098958
5.401924	0.4	12.	-19.03237	-114.49	35.53
5.57385	0.4	12.	-85.17	-170.59	33.085109
5.396652	0.4	12.	-86.15	-186.24	41.285257
4.860373	0.4	12.	-107.04	-161.78	41.015254
6.405585	0.4	12.	-21.21	-81.87	46.263167
5.161801	0.4	12.	-20.98537	-99.16	42.35
6.914796	0.4	12.	2.61	-82.544567	43.38
5.417332	0.4	12.	19.25	-86.367377	44.51
6.571403	0.4	12.	20.56	-101.721433	45.93
6.39232	0.4	12.	-45.69	-51.303978	46.33
7.527748	0.4	12.	-74.4	-25.12	49.113682
4.647433	0.4	12.	-74.641019	-41.42	48.49
5.232204	0.4	12.	-134.323948	-75.02	48.83
5.344763	0.4	12.	-145.54	-84.599044	49.4
5.249019	0.4	12.	-119.446774	-55.78	46.33
5.730226	0.4	12.	-106.06	-54.977668	46.33
5.292295	0.4	12.	-103.77	-42.4	51.553991
5.622272	0.4	12.	-117.899999	-44.03	47.19
6.938504	0.4	12.	-132.007417	-50.23	47.64
4.971719	0.4	12.	-31.33	-134.309803	53.04
5.864459	0.4	12.	-22.52	-95.402143	53.44
4.825503	0.4	12.	7.272463	-116.12	59.24
5.549243	0.4	12.	14.176298	-106.01	59.86
4.913469	0.4	12.	-0.198559	-97.85	60.43
5.275111	0.4	12.	-68.921962	-191.14	70.49
4.734302	0.4	12.	-23.362898	-143.84	73.17
6.144708	0.4	12.	-2.900976	-146.12	73.17
6.757604	0.4	12.	14.36	-147.1	72.139137
7.234084	0.4	12.	25.126201	-118.07	73.45
4.642811	0.4	12.	10.44	-161.203799	74.47
6.120032	0.4	12.	-8.48	-71.809478	74.64
4.751712	0.4	12.	-156.31	-42.73	71.733678
7.633904	0.4	12.	-145.54	-34.195425	75.27
5.526414	0.4	12.	-151.121359	-89.04	75.27
6.825415	0.4	12.	-164.14	-83.570937	75.38
5.968004	0.4	12.	-165.45	-97.584445	75.44
5.936408	0.4	12.	-174.879028	-105.35	75.67
7.046939	0.4	12.	-62.38398	-33.6	81.86
4.53133	0.4	12.	-51.23	-39.14	80.105787
