4.599479	0.4	12.	266.28	-151.02	-64.834356
5.785933	0.4	12.	244.75	-180.37	-60.72451
6.282993	0.4	12.	279.66	-168.3	-69.192593
6.157075	0.4	12.	232.02	-133.617583	-63.
5.721082	0.4	12.	256.82	-179.39	-64.840762
4.632571	0.4	12.	265.363501	-167.33	-59.
4.800595	0.4	12.	284.186688	-157.21	-59.
4.678471	0.4	12.	293.04	-145.69072	-59.
6.58059	0.4	12.	296.3	-160.15	-64.271497
6.753596	0.4	12.	248.66	-125.9	-62.213952
7.352213	0.4	12.	216.946837	-132.43	-59.
4.698493	0.4	12.	247.213149	-139.93	-59.
6.26155	0.4	12.	237.57	-119.71	-65.107487
5.424701	0.4	12.	204.28	-130.14	-60.941757
4.781498	0.4	12.	254.728898	-116.44	-59.
4.608131	0.4	12.	278.68	-184.834369	-58.
6.537046	0.4	12.	297.61	-184.61	-61.241676
6.18531	0.4	12.	193.51	-159.0907	-58.
5.157099	0.4	12.	222.56	-145.15	-52.89885
5.335846	0.4	12.	232.34	-163.09	-58.087513
5.429488	0.4	12.	234.96	-149.264531	-58.
4.960737	0.4	12.	244.031369	-111.55	-57.
5.008953	0.4	12.	283.25	-146.78	-54.369497
5.24137	0.4	12.	270.640088	-176.79	-57.
6.046814	0.4	12.	207.87	-115.439576	-57.
4.931658	0.4	12.	196.157341	-120.03	-57.
5.376621	0.4	12.	193.19	-131.12	-61.754294
5.669369	0.4	12.	187.64	-144.242993	-57.
5.811995	0.4	12.	235.026984	-174.18	-55.
4.903655	0.4	12.	274.210015	-139.93	-55.
5.158598	0.4	12.	266.334585	-124.6	-55.
5.486513	0.4	12.	213.259343	-101.44	-54.
5.948724	0.4	12.	250.17439	-100.79	-54.
5.083431	0.4	12.	238.020499	-103.07	-54.
5.283909	0.4	12.	204.28	-145.47	-54.14989
4.909907	0.4	12.	270.2	-113.83	-49.330888
6.984035	0.4	12.	279.99	-107.8921	-54.
5.866852	0.4	12.	290.338672	-117.1	-54.
5.520025	0.4	12.	308.38	-148.41	-57.002848
4.527193	0.4	12.	308.71	-167.	-50.892703
5.538008	0.4	12.	316.54	-162.11	-57.247834
4.776498	0.4	12.	296.63	-137.98184	-53.
5.754826	0.4	12.	215.38	-190.765186	-53.
4.645378	0.4	12.	266.94	-188.53	-54.616627
5.714964	0.4	12.	305.44	-122.31	-56.81396
5.01072	0.4	12.	314.845059	-141.56	-52.
4.481148	0.4	12.	219.94	-111.571693	-53.
4.935311	0.4	12.	302.83	-159.17	-52.070832
4.506966	0.4	12.	316.54	-153.95	-51.342533
5.400873	0.4	12.	308.38	-177.988447	-52.
4.50399	0.4	12.	300.295659	-171.24	-53.
4.525878	0.4	12.	295.	-126.88	-54.383822
4.921577	0.4	12.	308.38	-132.8782	-53.
5.056509	0.4	12.	261.39	-109.27	-54.573889
5.027576	0.4	12.	241.67802	-93.94	-51.
5.155019	0.4	12.	182.09	-178.09	-54.71049
5.086348	0.4	12.	170.02	-167.98	-53.79514
6.015638	0.4	12.	260.08	-198.217997	-51.
4.744192	0.4	12.	286.84	-136.99	-53.61443
4.654302	0.4	12.	281.29	-122.64	-52.418603
4.91553	0.4	12.	225.49	-102.973205	-51.
5.231528	0.4	12.	211.933244	-91.	-48.
6.22865	0.4	12.	229.41	-85.026294	-48.
6.080456	0.4	12.	282.93	-95.220612	-48.
6.291388	0.4	12.	314.25	-117.057771	-48.
4.514366	0.4	12.	321.499958	-132.75	-47.
4.484219	0.4	12.	278.36	-199.377068	-47.
5.150549	0.4	12.	203.751724	-107.96	-47.
5.497788	0.4	12.	180.839379	-185.92	-46.
6.130289	0.4	12.	173.28	-175.940201	-46.
7.07522	0.4	12.	243.11	-204.237172	-46.
4.766225	0.4	12.	257.15	-88.72	-48.030865
5.465301	0.4	12.	280.97	-131.724449	-46.
5.886084	0.4	12.	284.56	-177.44	-52.657363
