6.880055	0.400000	12.000000	29.370000	-79.910000	-158.136054	
5.940356	0.400000	12.000000	45.690000	-109.590000	-156.199771	
4.955737	0.400000	12.000000	26.110000	-49.230583	-151.330000	
5.570337	0.400000	12.000000	41.120000	-47.003673	-148.830000	
4.840056	0.400000	12.000000	74.995772	-73.390000	-145.650000	
4.878654	0.400000	12.000000	80.868631	-65.230000	-144.850000	
6.654449	0.400000	12.000000	69.180000	-50.034412	-139.740000	
5.676344	0.400000	12.000000	23.820000	-64.260000	-141.145096	
5.251480	0.400000	12.000000	22.944515	-52.510000	-138.940000	
5.140493	0.400000	12.000000	48.072218	-118.730000	-138.830000	
4.632625	0.400000	12.000000	20.230000	-108.940000	-142.313858	
4.750310	0.400000	12.000000	57.760000	-113.771986	-138.710000	
5.462664	0.400000	12.000000	62.330000	-92.630000	-134.581675	
5.898895	0.400000	12.000000	88.224031	-72.410000	-138.540000	
6.230623	0.400000	12.000000	80.930000	-113.962780	-137.920000	
6.231471	0.400000	12.000000	48.135679	-37.180000	-134.050000	
6.170599	0.400000	12.000000	61.020000	-41.011904	-134.050000	
5.608880	0.400000	12.000000	49.930000	-54.507906	-134.050000	
5.866043	0.400000	12.000000	79.408815	-64.260000	-134.050000	
4.537375	0.400000	12.000000	73.750000	-72.740000	-131.926870	
6.102517	0.400000	12.000000	-0.000000	-95.240000	-134.759608	
4.581645	0.400000	12.000000	12.939934	-100.460000	-133.820000	
5.096629	0.400000	12.000000	-15.010000	-90.020000	-137.242351	
5.925942	0.400000	12.000000	-14.360000	-76.378648	-132.970000	
6.144257	0.400000	12.000000	24.800000	-84.013725	-132.970000	
5.642338	0.400000	12.000000	93.330000	-65.230000	-127.741266	
4.869589	0.400000	12.000000	85.735374	-54.800000	-132.460000	
5.841687	0.400000	12.000000	101.160000	-74.588001	-131.890000	
5.930825	0.400000	12.000000	90.390000	-92.969435	-131.840000	
5.812685	0.400000	12.000000	86.150000	-104.035465	-131.840000	
4.569644	0.400000	12.000000	31.000000	-107.310000	-132.106814	
5.164368	0.400000	12.000000	24.962442	-96.870000	-131.840000	
5.119449	0.400000	12.000000	41.770000	-47.526778	-130.240000	
7.481848	0.400000	12.000000	18.930000	-39.790000	-137.110288	
5.450311	0.400000	12.000000	9.790000	-45.948128	-129.160000	
6.389783	0.400000	12.000000	39.174126	-121.010000	-128.650000	
4.816534	0.400000	12.000000	55.480000	-112.860000	-124.350946	
4.750250	0.400000	12.000000	19.250000	-106.330000	-125.302713	
6.207186	0.400000	12.000000	14.360000	-83.830000	-122.572194	
5.688419	0.400000	12.000000	6.445125	-76.980000	-128.590000	
5.354378	0.400000	12.000000	30.036580	-67.520000	-128.250000	
6.204472	0.400000	12.000000	-19.663939	-64.910000	-128.080000	
7.297313	0.400000	12.000000	58.740000	-26.090000	-133.661543	
4.568713	0.400000	12.000000	55.927674	-47.620000	-127.230000	
7.070231	0.400000	12.000000	98.880000	-52.555949	-126.660000	
5.869671	0.400000	12.000000	85.213434	-73.390000	-126.660000	
5.999707	0.400000	12.000000	17.300000	-64.580000	-131.018822	
5.430017	0.400000	12.000000	29.040000	-38.160000	-128.126959	
4.914049	0.400000	12.000000	67.983849	-47.290000	-125.130000	
6.144124	0.400000	12.000000	81.580000	-45.736799	-125.130000	
5.686618	0.400000	12.000000	2.280000	-97.161066	-121.200000	
7.950476	0.400000	12.000000	-0.000000	-111.550000	-124.581523	
5.012353	0.400000	12.000000	61.350000	-99.331814	-121.200000	
4.872904	0.400000	12.000000	65.590000	-83.317413	-121.200000	
6.677655	0.400000	12.000000	77.010000	-89.040000	-126.690183	
7.116638	0.400000	12.000000	65.590000	-69.187388	-121.200000	
5.729932	0.400000	12.000000	81.260000	-59.411881	-121.200000	
5.762838	0.400000	12.000000	80.930000	-112.275537	-120.920000	
5.472572	0.400000	12.000000	96.585696	-94.590000	-120.410000	
7.643659	0.400000	12.000000	105.791031	-77.630000	-119.440000	
5.786245	0.400000	12.000000	51.474387	-40.450000	-119.440000	
4.642570	0.400000	12.000000	61.915173	-27.400000	-117.740000	
4.517180	0.400000	12.000000	48.124220	-27.720000	-117.740000	
4.654243	0.400000	12.000000	9.790000	-40.804012	-117.740000	
5.725862	0.400000	12.000000	66.570000	-37.313907	-117.740000	
5.134330	0.400000	12.000000	37.850000	-49.900000	-119.300612	
4.578688	0.400000	12.000000	39.810000	-63.280000	-121.269149	
4.540330	0.400000	12.000000	22.803688	-54.140000	-117.400000	
4.593899	0.400000	12.000000	-2.940000	-62.950000	-116.714285	
5.053879	0.400000	12.000000	27.337513	-40.770000	-114.440000	
6.868702	0.400000	12.000000	27.740000	-28.254541	-114.440000	
5.404723	0.400000	12.000000	88.083413	-39.470000	-114.440000	
4.873562	0.400000	12.000000	78.320000	-49.515102	-114.440000	
5.314404	0.400000	12.000000	96.649568	-46.320000	-114.440000	
5.306016	0.400000	12.000000	100.840000	-64.749314	-114.440000	
5.685922	0.400000	12.000000	108.780461	-53.490000	-114.440000	
5.381273	0.400000	12.000000	91.237877	-72.410000	-114.440000	
4.667822	0.400000	12.000000	90.720000	-59.040000	-112.084888	
5.364295	0.400000	12.000000	20.168927	-105.350000	-113.700000	
7.168911	0.400000	12.000000	-10.120000	-87.410000	-116.225038	
6.656221	0.400000	12.000000	-10.770000	-73.169505	-113.530000	
7.367419	0.400000	12.000000	-16.320000	-109.964036	-113.530000	
5.931204	0.400000	12.000000	-28.060000	-92.964942	-113.530000	
5.624439	0.400000	12.000000	-26.760000	-80.560000	-117.717833	
6.397380	0.400000	12.000000	-20.104588	-61.650000	-113.300000	
5.489622	0.400000	12.000000	-3.467934	-47.950000	-113.070000	
4.506716	0.400000	12.000000	8.848750	-76.650000	-113.070000	
5.105171	0.400000	12.000000	71.470000	-111.656862	-112.960000	
5.143138	0.400000	12.000000	74.400000	-129.490000	-115.960981	
5.834165	0.400000	12.000000	35.900000	-132.430000	-115.008322	
8.112505	0.400000	12.000000	49.930000	-128.510000	-117.402864	
6.005011	0.400000	12.000000	83.701118	-143.190000	-112.050000	
5.125335	0.400000	12.000000	53.190000	-94.230002	-110.460000	
5.336770	0.400000	12.000000	64.184331	-97.200000	-110.460000	
5.257399	0.400000	12.000000	65.270000	-85.501254	-110.460000	
5.104975	0.400000	12.000000	80.930000	-82.769831	-110.460000	
6.154530	0.400000	12.000000	87.994328	-110.250000	-110.460000	
4.752098	0.400000	12.000000	40.485464	-94.590000	-109.720000	
6.399742	0.400000	12.000000	4.890000	-90.347804	-106.650000	
6.168567	0.400000	12.000000	8.551356	-106.660000	-106.590000	
4.778845	0.400000	12.000000	41.762360	-42.730000	-106.590000	
5.654723	0.400000	12.000000	61.373090	-32.940000	-106.590000	
5.552974	0.400000	12.000000	49.658624	-26.420000	-106.590000	
5.735718	0.400000	12.000000	100.840000	-84.308893	-106.590000	
5.298736	0.400000	12.000000	4.007233	-42.400000	-105.290000	
5.211123	0.400000	12.000000	15.990000	-31.081645	-105.230000	
5.160473	0.400000	12.000000	63.310000	-121.381799	-105.230000	
7.048703	0.400000	12.000000	94.299088	-121.990000	-105.230000	
5.927536	0.400000	12.000000	61.020000	-134.234723	-105.230000	
6.118809	0.400000	12.000000	70.160000	-147.029662	-105.230000	
4.880921	0.400000	12.000000	49.930000	-135.846591	-104.830000	
5.972102	0.400000	12.000000	27.605682	-122.640000	-103.980000	
4.881617	0.400000	12.000000	86.150000	-70.502636	-103.750000	
4.614927	0.400000	12.000000	96.706601	-65.890000	-103.580000	
4.867130	0.400000	12.000000	91.050000	-54.140000	-102.528158	
4.935956	0.400000	12.000000	90.070000	-40.681686	-103.580000	
5.195092	0.400000	12.000000	79.950000	-34.900000	-107.453472	
6.013384	0.400000	12.000000	70.259365	-43.710000	-103.520000	
5.936065	0.400000	12.000000	73.116820	-64.910000	-103.520000	
4.815515	0.400000	12.000000	84.139502	-60.990000	-103.520000	
4.968738	0.400000	12.000000	103.120000	-55.780000	-105.102787	
5.578645	0.400000	12.000000	27.408271	-36.860000	-103.130000	
5.860617	0.400000	12.000000	53.560765	-42.400000	-103.070000	
5.568885	0.400000	12.000000	40.790000	-32.290000	-101.894962	
4.892894	0.400000	12.000000	-20.880000	-100.790000	-103.163332	
6.071170	0.400000	12.000000	-34.648428	-97.530000	-103.070000	
6.245845	0.400000	12.000000	-30.350000	-85.061823	-103.070000	
4.991105	0.400000	12.000000	-25.534228	-62.620000	-103.070000	
5.666333	0.400000	12.000000	-7.510000	-104.120518	-103.070000	
6.586135	0.400000	12.000000	-16.934379	-89.370000	-103.070000	
5.524242	0.400000	12.000000	22.840000	-104.199131	-102.730000	
5.983559	0.400000	12.000000	45.967826	-51.860000	-102.730000	
5.821007	0.400000	12.000000	38.801493	-71.110000	-102.730000	
5.078185	0.400000	12.000000	73.100000	-134.060000	-105.834920	
6.285245	0.400000	12.000000	48.300000	-106.904059	-102.670000	
5.378084	0.400000	12.000000	27.090000	-47.950000	-104.637843	
