6.759020	0.400000	12.000000	33.560000	-99.570000	2.433943	
5.021462	0.400000	12.000000	20.830000	-109.248954	7.280000	
5.633624	0.400000	12.000000	16.590000	-99.231048	6.030000	
6.013361	0.400000	12.000000	8.760000	-109.680000	7.976505	
5.297394	0.400000	12.000000	13.320000	-123.436342	6.080000	
5.018477	0.400000	12.000000	17.890000	-158.236840	6.080000	
5.777759	0.400000	12.000000	10.890234	-149.150000	6.080000	
4.812640	0.400000	12.000000	28.834561	-149.470000	6.080000	
4.526682	0.400000	12.000000	41.390000	-134.563101	5.680000	
4.894656	0.400000	12.000000	42.715428	-124.360000	5.680000	
5.332858	0.400000	12.000000	32.900000	-121.750000	9.073772	
4.810501	0.400000	12.000000	26.380000	-133.110404	5.680000	
6.289646	0.400000	12.000000	100.130000	-174.912179	5.170000	
4.789620	0.400000	12.000000	93.270000	-164.412952	5.570000	
4.930926	0.400000	12.000000	78.920000	-153.710000	9.667622	
5.762783	0.400000	12.000000	58.680000	-145.050215	5.120000	
5.662075	0.400000	12.000000	53.460000	-177.200000	10.397933	
5.043876	0.400000	12.000000	82.266996	-164.800000	4.660000	
4.951059	0.400000	12.000000	55.394423	-157.950000	3.980000	
5.937170	0.400000	12.000000	72.236200	-160.560000	3.010000	
5.602037	0.400000	12.000000	54.770999	-89.460000	-1.190000	
5.271550	0.400000	12.000000	48.240000	-80.443858	-1.190000	
4.539131	0.400000	12.000000	46.372725	-102.830000	-1.140000	
5.998948	0.400000	12.000000	68.470000	-149.439696	-1.140000	
5.398142	0.400000	12.000000	75.000000	-139.967897	-2.100000	
5.684893	0.400000	12.000000	46.280000	-148.055316	-3.240000	
4.679644	0.400000	12.000000	11.370000	-109.819545	-3.700000	
4.680288	0.400000	12.000000	12.339582	-121.100000	-4.600000	
4.670007	0.400000	12.000000	29.510612	-151.760000	-4.600000	
4.561199	0.400000	12.000000	18.220000	-153.710000	-2.866331	
4.574654	0.400000	12.000000	25.730000	-133.820000	-5.260487	
5.329454	0.400000	12.000000	35.840000	-133.160000	-3.226542	
6.787525	0.400000	12.000000	40.080000	-117.926575	-4.780000	
6.145956	0.400000	12.000000	24.750000	-122.400000	0.745308	
6.399834	0.400000	12.000000	82.830000	-149.850222	-4.950000	
5.040188	0.400000	12.000000	96.540000	-174.260000	-8.860679	
4.928757	0.400000	12.000000	84.460000	-186.487527	-4.950000	
5.433675	0.400000	12.000000	54.770000	-171.980000	-1.042046	
5.934631	0.400000	12.000000	61.950000	-162.579022	-4.950000	
4.688746	0.400000	12.000000	58.030000	-148.279676	-4.890000	
4.836292	0.400000	12.000000	10.060000	-147.840000	-6.988461	
7.849441	0.400000	12.000000	48.890000	-187.988194	-5.170000	
5.853148	0.400000	12.000000	29.310000	-98.260000	-9.469132	
5.891135	0.400000	12.000000	17.570000	-100.273257	-5.970000	
4.965543	0.400000	12.000000	6.054618	-99.570000	-5.970000	
6.499083	0.400000	12.000000	94.580000	-189.270000	-0.179333	
5.120160	0.400000	12.000000	104.040000	-67.355609	-10.400000	
6.007518	0.400000	12.000000	122.519624	-73.470000	-10.350000	
4.880080	0.400000	12.000000	110.900000	-78.690000	-11.998810	
