5.244224	0.4	12.	-9.46	2.28	4.42284
4.822814	0.4	12.	-6.2	59.04	-144.210769
4.614949	0.4	12.	5.87	25.12	-138.447621
4.765973	0.4	12.	15.99	1.446153	-141.1
4.888358	0.4	12.	17.940002	-29.03	-141.1
4.946858	0.4	12.	0.33	-11.379272	-135.36
5.270604	0.4	12.	-13.38	-14.841741	-135.36
4.744677	0.4	12.	-14.68	1.63	-138.17869
4.631512	0.4	12.	-23.82	4.24	-132.045673
6.687248	0.4	12.	34.26	-19.57	-140.584526
5.725908	0.4	12.	21.86	-6.971898	-134.91
4.934962	0.4	12.	39.81	41.474311	-134.91
4.780869	0.4	12.	11.571972	55.78	-134.91
4.996203	0.4	12.	57.76	-6.2	-134.726562
5.42911	0.4	12.	46.66	-15.282421	-134.91
5.557714	0.4	12.	48.62	31.581349	-134.39
5.129659	0.4	12.	21.633215	-21.2	-134.39
4.729783	0.4	12.	14.03	66.488737	-134.
5.048051	0.4	12.	-22.52	28.659583	-133.14
5.801686	0.4	12.	12.123508	-27.4	-128.42
5.238904	0.4	12.	-8.16	61.32	-132.211798
4.955693	0.4	12.	36.87	24.46	-129.635847
4.729572	0.4	12.	-21.21	44.03	-131.993959
4.847212	0.4	12.	-12.07	39.317284	-128.03
5.580482	0.4	12.	15.136787	31.96	-140.31
5.576035	0.4	12.	16.64	46.97	-144.053828
5.062037	0.4	12.	29.37	37.51	-144.385101
5.477384	0.4	12.	-4.57	20.22	-142.854976
4.559397	0.4	12.	-6.85	7.932093	-139.74
5.090064	0.4	12.	7.078456	47.29	-131.21
4.590279	0.4	12.	29.021695	-32.62	-131.21
6.742471	0.4	12.	40.349172	-29.68	-131.21
6.106091	0.4	12.	59.72	-17.29	-137.3151
4.704955	0.4	12.	18.6	6.845692	-126.66
5.180403	0.4	12.	34.92	6.259734	-126.66
5.101822	0.4	12.	-36.22	8.910083	-126.66
5.601284	0.4	12.	-35.57	31.798278	-126.66
5.051934	0.4	12.	-15.01	-29.03	-126.668711
5.539839	0.4	12.	28.39	32.62	-127.89123
5.158551	0.4	12.	57.43	11.581128	-125.87
4.503527	0.4	12.	-24.983055	-0.98	-124.5
5.038215	0.4	12.	55.48	-9.571713	-124.5
4.909748	0.4	12.	45.736717	-13.7	-124.5
5.065434	0.4	12.	68.26796	-3.91	-124.5
5.323852	0.4	12.	19.91	-3.629214	-124.22
4.955491	0.4	12.	40.14	35.261262	-124.1
4.999127	0.4	12.	26.250289	52.51	-124.1
5.05563	0.4	12.	13.38	43.771216	-124.05
5.047944	0.4	12.	-32.905129	58.38	-124.1
4.597147	0.4	12.	-16.32	59.04	-123.131312
4.586648	0.4	12.	20.56	-22.644188	-123.65
4.800745	0.4	12.	30.67	-20.55	-125.724426
5.745481	0.4	12.	15.618354	61.97	-123.65
4.703859	0.4	12.	-19.25	6.796169	-123.65
4.981795	0.4	12.	-36.87	45.34	-124.029752
5.546772	0.4	12.	50.814656	33.6	-121.77
5.743279	0.4	12.	54.82	48.93	-126.405728
4.64504	0.4	12.	-20.56	-35.620838	-121.37
5.278333	0.4	12.	-20.23	-21.583868	-121.37
6.825374	0.4	12.	62.	-20.125246	-120.58
4.646905	0.4	12.	22.771817	-32.62	-120.58
5.200552	0.4	12.	10.385925	-38.16	-120.58
7.350905	0.4	12.	21.21	-50.88	-126.031312
5.255464	0.4	12.	-49.93	-26.42	-119.850857
4.492951	0.4	12.	-52.750796	22.51	-120.52
4.73446	0.4	12.	8.988669	-19.57	-118.87
6.51213	0.4	12.	-9.79	-46.64	-120.96748
4.76595	0.4	12.	34.92	17.603296	-118.13
6.131467	0.4	12.	-32.63	-43.440407	-116.32
4.593734	0.4	12.	-28.06	44.36	-113.353036
5.007586	0.4	12.	30.821047	28.05	-116.32
4.861604	0.4	12.	48.612991	11.42	-115.29
4.494514	0.4	12.	59.268248	13.7	-115.29
4.898865	0.4	12.	67.026177	21.2	-115.29
5.816453	0.4	12.	63.31	31.495315	-115.29
5.006067	0.4	12.	-13.38	8.309797	-115.29
5.334418	0.4	12.	-14.68	-9.13	-119.154614
4.558986	0.4	12.	-16.32	60.119608	-113.98
4.584605	0.4	12.	-37.154084	60.34	-113.93
4.972274	0.4	12.	13.38	39.654611	-113.93
4.71232	0.4	12.	21.86	54.8	-115.070203
4.946633	0.4	12.	34.92	47.044987	-113.93
4.49028	0.4	12.	-45.36	-15.391777	-113.93
